PeakID (cmd=annotatePeaks.pl PLACseq_anchor2.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1191	chr3	35900001	35950000	+	0	NA	intron (NM_001205361, intron 1 of 6)	intron (NM_001205361, intron 1 of 6)	5074	NM_033623	114893	Mm.374810	NM_033623	ENSMUSG00000027708	Dcun1d1	Rp42|SCCRO|Tes3|pTes3	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)	protein-coding
488	chr16	95950001	96000000	+	0	NA	Intergenic	ORR1A1-int|LTR|ERVL-MaLR	15960	NM_019537	56088	Mm.396248	NM_019537	ENSMUSG00000022913	Psmg1	AW552102|Dscr2	proteasome (prosome, macropain) assembly chaperone 1	protein-coding
611	chr2	31150001	31200000	+	0	NA	intron (NM_178760, intron 6 of 17)	intron (NM_178760, intron 6 of 17)	22684	NM_178760	277463	Mm.236074	NM_178760	ENSMUSG00000000194	Gpr107	9930033D15Rik|AI790205|C530034M11|mKIAA1624	G protein-coupled receptor 107	protein-coding
446	chr16	36950001	37000000	+	0	NA	intron (NM_001358217, intron 2 of 3)	L1Md_F2|LINE|L1	4136	NM_001037321	207215	Mm.211899	NM_001037321	ENSMUSG00000047746	Fbxo40	9830003A13Rik|mKIAA1195	F-box protein 40	protein-coding
32	chr19	40350001	40400000	+	0	NA	intron (NM_001034962, intron 6 of 22)	intron (NM_001034962, intron 6 of 22)	27310	NM_001034964	20411	Mm.210815	NM_009166	ENSMUSG00000025006	Sorbs1	2310065E01Rik|9530001P15Rik|CAP|SH3P12|Sh3d5|mKIAA1296	sorbin and SH3 domain containing 1	protein-coding
393	chr15	82200001	82250000	+	0	NA	promoter-TSS (NM_028075)	promoter-TSS (NM_028075)	-620	NM_028075	72049	Mm.240047	NM_028075	ENSMUSG00000068105	Tnfrsf13c	2010006P15Rik|BAFF-R|Baffr|Bcmd|Bcmd-1|Bcmd1|Lvis22	tumor necrosis factor receptor superfamily, member 13c	protein-coding
1631	chr7	23850001	23900000	+	0	NA	Intergenic	L1Md_T|LINE|L1	-8551	NM_206872	384572	Mm.377900	NM_206872	ENSMUSG00000057513	Vmn1r177	V1rd12	vomeronasal 1 receptor 177	protein-coding
334	chr18	84150001	84200000	+	0	NA	Intergenic	L1M4b|LINE|L1	86842	NM_146090	225791	Mm.147052	NM_146090	ENSMUSG00000049090	Zadh2	C530046K17Rik|PTGR-3|Pthr3	zinc binding alcohol dehydrogenase, domain containing 2	protein-coding
1476	chr6	12250001	12300000	+	0	NA	Intergenic	L1_Mus2|LINE|L1	-165420	NR_003631	625347	Mm.389084	NM_001039041	ENSMUSG00000057223	Gm6578	EG625347	mitochondrial ribosomal protein L32 pseudogene	pseudo
5	chr19	8800001	8850000	+	0	NA	exon (NM_001081196, exon 7 of 14)	exon (NM_001081196, exon 7 of 14)	5599	NM_001081196	68693	Mm.476519	NM_001081196	ENSMUSG00000071659	Hnrnpul2	1110031M08Rik|AI465155|Hnrpul2	heterogeneous nuclear ribonucleoprotein U-like 2	protein-coding
1848	chr5	65700001	65750000	+	0	NA	Intergenic	ERVL-B4-int|LTR|ERVL	-26764	NM_001081321	71521	Mm.278974	NM_027818	ENSMUSG00000029202	Pds5a	9030416H16Rik|B230308N11Rik|E230024D05Rik	PDS5 cohesin associated factor A	protein-coding
1676	chr7	84250001	84300000	+	0	NA	intron (NM_007488, intron 12 of 18)	intron (NM_007488, intron 12 of 18)	-123107	NM_133722	70178	Mm.23914	NM_133722	ENSMUSG00000038459	Abhd17c	2210412D01Rik|AL023007|Fam108c|Fam108c1	abhydrolase domain containing 17C	protein-coding
1431	chr10	77050001	77100000	+	0	NA	intron (NM_001109991, intron 14 of 40)	intron (NM_001109991, intron 14 of 40)	38705	NM_001109991	12822	Mm.4352	NM_009929	ENSMUSG00000001435	Col18a1	-	collagen, type XVIII, alpha 1	protein-coding
1824	chr5	25700001	25750000	+	0	NA	Intergenic	Intergenic	-19203	NM_020570	57434	Mm.143767	NM_020570	ENSMUSG00000028933	Xrcc2	4921524O04Rik|8030409M04Rik|RAD51|RecA	X-ray repair complementing defective repair in Chinese hamster cells 2	protein-coding
1138	chr14	53400001	53450000	+	0	NA	Intergenic	Lx2A1|LINE|L1	-385534	NR_155501	102632039	Mm.410779	NR_155501		Gm30214	-	predicted gene, 30214	ncRNA
508	chr12	22450001	22500000	+	0	NA	Intergenic	RLTR6-int|LTR|ERV1	-318354	NR_136920	100043416		NM_001004167	ENSMUSG00000093846	Gm4425	EG432637|Gm5433	KRAB-domain protein pseudogene	pseudo
1072	chr13	92700001	92750000	+	0	NA	Intergenic	Intergenic	69818	NM_011582	21828	Mm.20865	NM_011582	ENSMUSG00000021702	Thbs4	TSP4	thrombospondin 4	protein-coding
1852	chr5	72200001	72250000	+	0	NA	intron (NR_003966, intron 1 of 22)	intron (NR_003966, intron 1 of 22)	21657	NM_153389	231287	Mm.32775	NM_153389	ENSMUSG00000046808	Atp10d	9830145H18Rik|ATPVD|D5Buc24e	ATPase, class V, type 10D	protein-coding
836	chr11	69500001	69550000	+	0	NA	intron (NM_001081330, intron 4 of 85)	ID_B1|SINE|B4	24108	NM_001081330	327954	Mm.247478	NM_177617	ENSMUSG00000005237	Dnah2	2900022L05Rik|4930564A01|D130094J20|D330014H01Rik|Dnahc2|Dnhd3	dynein, axonemal, heavy chain 2	protein-coding
1503	chr6	52900001	52950000	+	0	NA	intron (NM_173406, intron 1 of 4)	intron (NM_173406, intron 1 of 4)	-15380	NM_001168277	231986	Mm.386865	NM_173406	ENSMUSG00000063568	Jazf1	AI591476|C820002C15|Jaz1|Tip27	JAZF zinc finger 1	protein-coding
790	chrX	152500001	152550000	+	0	NA	Intergenic	L1Md_T|LINE|L1	-33140	NR_152261	207318	Mm.328431	NR_152261		Gm4750	EG207318|EyeLinc8	actin, beta pseudogene	pseudo
499	chr12	20350001	20400000	+	0	NA	Intergenic	MMETn-int|LTR|ERVK	440779	NR_015521	69513	Mm.273972	NR_015521	ENSMUSG00000099759	1700030C10Rik	-	RIKEN cDNA 1700030C10 gene	ncRNA
1077	chr13	96550001	96600000	+	0	NA	intron (NM_023420, intron 3 of 17)	intron (NM_023420, intron 3 of 17)	32265	NM_023420	68018	Mm.24125	NM_023420	ENSMUSG00000021669	Col4a3bp	2810404O15Rik|9230101K08Rik|AU016711|CERT|GPBP	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein	protein-coding
1581	chr6	133500001	133550000	+	0	NA	Intergenic	Intergenic	-4189	NM_001185040	545884	Mm.482064	NM_001185040		Gm5885	EG545884	predicted gene 5885	protein-coding
1587	chr6	137700001	137750000	+	0	NA	Intergenic	B1_Mus2|SINE|Alu	-10082	NM_011499	20901	Mm.22584	NM_011499	ENSMUSG00000030224	Strap	AW557906|C78091|C79202|Unrip	serine/threonine kinase receptor associated protein	protein-coding
1722	chr4	5650001	5700000	+	0	NA	intron (NM_173426, intron 1 of 2)	RMER10B|LTR|ERVL	30910	NM_173426	242297	Mm.331470	NM_173426	ENSMUSG00000049119	Fam110b	1700012H17Rik|5031405P22|AW049855	family with sequence similarity 110, member B	protein-coding
1306	chr8	31150001	31200000	+	0	NA	Intergenic	B1_Mus2|SINE|Alu	-6276	NM_026453	67920	Mm.289818	NM_026453	ENSMUSG00000031578	Mak16	2600016B03Rik|AI314911|Rbm13	MAK16 homolog	protein-coding
1498	chr6	48750001	48800000	+	0	NA	Intergenic	L1Md_F2|LINE|L1	-4149	NM_031247	83408	Mm.333050	NM_031247	ENSMUSG00000039264	Gimap3	2010110D23Rik|Gimap5|Ian4	GTPase, IMAP family member 3	protein-coding
1485	chr6	30950001	31000000	+	0	NA	Intergenic	Intergenic	-16010	NM_001135093	619665	Mm.204671	NM_001135093	ENSMUSG00000073209	Klf14	5330411L03Rik|AL022736|BTEB5	Kruppel-like factor 14	protein-coding
890	chr11	120400001	120450000	+	0	NA	intron (NM_199469, intron 3 of 15)	RSINE1|SINE|B4	12700	NM_001195023	217365	Mm.309520	NM_199469	ENSMUSG00000039703	Nploc4	AK129375|Npl4|mKIAA1499	NPL4 homolog, ubiquitin recognition factor	protein-coding
1095	chr13	112500001	112550000	+	0	NA	intron (NM_139299, intron 16 of 16)	intron (NM_139299, intron 16 of 16)	55662	NM_139299	218624	Mm.380801	NM_139299	ENSMUSG00000050377	Il31ra	CRL3|GLM-R|GPL|Glmr|NR10	interleukin 31 receptor A	protein-coding
1209	chr3	60750001	60800000	+	0	NA	Intergenic	Intergenic	-227785	NM_001282016	18441	Mm.281452	NM_008772	ENSMUSG00000027765	P2ry1	P2Y1	purinergic receptor P2Y, G-protein coupled 1	protein-coding
1530	chr6	82700001	82750000	+	0	NA	TTS (NM_013820)	TTS (NM_013820)	49454	NM_013820	15277	Mm.255848	NM_013820	ENSMUSG00000000628	Hk2	AI642394|HKII	hexokinase 2	protein-coding
417	chr16	14150001	14200000	+	0	NA	intron (NM_001285504, intron 3 of 7)	ID_B1|SINE|B4	11725	NM_001114085	67203	Mm.24105	NM_023317	ENSMUSG00000022678	Nde1	2810027M15Rik|AU042936|AW822251|Nude|mNudE	nudE neurodevelopment protein 1	protein-coding
753	chrX	51000001	51050000	+	0	NA	Intergenic	(CA)n|Simple_repeat|Simple_repeat	-6982	NM_172413	72065	Mm.43152	NM_172413	ENSMUSG00000050029	Rap2c	2010200P20Rik|AI194294|AL022976	RAP2C, member of RAS oncogene family	protein-coding
1427	chr10	71250001	71300000	+	0	NA	intron (NM_145420, intron 1 of 6)	intron (NM_145420, intron 1 of 6)	10262	NM_145420	216080	Mm.270530	NM_145420	ENSMUSG00000019927	Ube2d1	UBCH5	ubiquitin-conjugating enzyme E2D 1	protein-coding
1860	chr5	77300001	77350000	+	0	NA	intron (NM_153798, intron 7 of 24)	B1F2|SINE|Alu	14516	NM_153798	231329	Mm.273217	NM_153798	ENSMUSG00000029250	Polr2b	Pol2rb|Rpb140|Rpb2	polymerase (RNA) II (DNA directed) polypeptide B	protein-coding
1384	chr10	22200001	22250000	+	0	NA	intron (NM_009018, intron 6 of 6)	intron (NM_009018, intron 6 of 6)	-48474	NM_001177775	667281	Mm.484254	NM_001177775	ENSMUSG00000075297	H60b	EG667281	histocompatibility 60b	protein-coding
429	chr16	23800001	23850000	+	0	NA	Intergenic	Intergenic	65844	NM_009215	20604	Mm.2453	NM_009215	ENSMUSG00000004366	Sst	SOM|SRIF|SS|Smst	somatostatin	protein-coding
206	chr1	121550001	121600000	+	0	NA	Intergenic	L1Md_F2|LINE|L1	-7020	NM_025860	66942	Mm.44219	NM_025860	ENSMUSG00000001674	Ddx18	2310005B10Rik	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18	protein-coding
662	chr2	102450001	102500000	+	0	NA	Intergenic	Intergenic	-23208	NM_010218	14221	Mm.29730	NM_010218	ENSMUSG00000075012	Fjx1	-	four jointed box 1	protein-coding
1251	chr3	104400001	104450000	+	0	NA	Intergenic	Intergenic	86918	NM_001310698	269473	Mm.34855	NM_001025067	ENSMUSG00000032913	Lrig2	4632419I10Rik|BB096938|LIG-2	leucine-rich repeats and immunoglobulin-like domains 2	protein-coding
1068	chr13	83650001	83700000	+	0	NA	Intergenic	Intergenic	-46381	NR_152245	320203	Mm.245636	NM_177100	ENSMUSG00000050334	C130071C03Rik	2810449C10Rik|ECONEXIN|EyeLinc1|Visc-1	RIKEN cDNA C130071C03 gene	ncRNA
183	chr1	82250001	82300000	+	0	NA	intron (NM_010570, intron 1 of 1)	intron (NM_010570, intron 1 of 1)	16439	NM_010570	16367	Mm.4952	NM_010570	ENSMUSG00000055980	Irs1	G972R|IRS-1	insulin receptor substrate 1	protein-coding
1089	chr13	108300001	108350000	+	0	NA	intron (NM_178683, intron 2 of 10)	intron (NM_178683, intron 2 of 10)	8663	NM_178683	218581	Mm.32318	NM_178683	ENSMUSG00000021697	Depdc1b	9830132O03|AW260467|XTP1	DEP domain containing 1B	protein-coding
179	chr1	80050001	80100000	+	0	NA	Intergenic	Intergenic	138944	NM_173425	241128	Mm.145511	NM_173425	ENSMUSG00000043230	Fam124b	A830043J08Rik	family with sequence similarity 124, member B	protein-coding
1105	chr14	6450001	6500000	+	0	NA	Intergenic	Intergenic	-187750	NM_001270812	100861615	Mm.488431	NM_001270812	ENSMUSG00000079396	LOC100861615	-	alpha takusan-like	protein-coding
1670	chr7	80200001	80250000	+	0	NA	exon (NM_001360135, exon 14 of 14)	exon (NM_001360135, exon 14 of 14)	7805	NM_001291275	23991	Mm.30217	NM_011870	ENSMUSG00000030538	Cib1	Cibkip|Kip|Prkdcip	calcium and integrin binding 1 (calmyrin)	protein-coding
122	chr1	14850001	14900000	+	0	NA	intron (NM_177781, intron 25 of 26)	intron (NM_177781, intron 25 of 26)	43862	NM_177781	277328	Mm.186329	NM_177781	ENSMUSG00000032769	Trpa1	Anktm1|TRPA1b	transient receptor potential cation channel, subfamily A, member 1	protein-coding
293	chr18	37900001	37950000	+	0	NA	intron (NM_001305981, intron 1 of 28)	intron (NM_001305981, intron 1 of 28)	10476	NM_001305981	13367	Mm.195916	NM_007858	ENSMUSG00000024456	Diaph1	D18Wsu154e|Dia1|Diap1|Drf1|p140mDia	diaphanous related formin 1	protein-coding
872	chr11	104450001	104500000	+	0	NA	Intergenic	RMER19B|LTR|ERVK	-6139	NM_001359634	76719	Mm.136418	NM_001081045	ENSMUSG00000018412	Kansl1	1700081L11Rik|9430041J06Rik|mKIAA1267	KAT8 regulatory NSL complex subunit 1	protein-coding
1703	chr7	123450001	123500000	+	0	NA	Intergenic	MER34|LTR|ERV1	12706	NM_001109045	11833	Mm.273175	NM_007474	ENSMUSG00000030762	Aqp8	AI255744|AQP-8	aquaporin 8	protein-coding
133	chr1	37600001	37650000	+	0	NA	exon (NM_028096, exon 7 of 10)	exon (NM_028096, exon 7 of 10)	-83984	NM_173870	269181	Mm.25861	NM_173870	ENSMUSG00000026110	Mgat4a	9530018I07Rik|GnT-IVa|glcNAc-T-IVa	mannoside acetylglucosaminyltransferase 4, isoenzyme A	protein-coding
816	chr11	33250001	33300000	+	0	NA	intron (NM_023146, intron 22 of 27)	intron (NM_023146, intron 22 of 27)	-71412	NM_019916	27140	Mm.25362	NM_019916	ENSMUSG00000040610	Tlx3	Hox11l2|Rnx|Tlx1l2	T cell leukemia, homeobox 3	protein-coding
907	chr9	31050001	31100000	+	0	NA	3' UTR (NM_001115130, exon 6 of 6)	3' UTR (NM_001115130, exon 6 of 6)	44356	NM_001115130	235132	Mm.239355	NM_172765	ENSMUSG00000047412	Zbtb44	6030404E16Rik|Btbd15|E230011F09	zinc finger and BTB domain containing 44	protein-coding
1035	chr13	42800001	42850000	+	0	NA	intron (NM_001005740, intron 1 of 12)	intron (NM_001005740, intron 1 of 12)	-41247	NM_001302636	218194	Mm.160124	NM_198419	ENSMUSG00000054728	Phactr1	9630030F18Rik|Rpel1	phosphatase and actin regulator 1	protein-coding
129	chr1	36050001	36100000	+	0	NA	intron (NM_015818, intron 1 of 1)	intron (NM_015818, intron 1 of 1)	6600	NM_015818	50785	Mm.213566	NM_015818	ENSMUSG00000045216	Hs6st1	6Ost1	heparan sulfate 6-O-sulfotransferase 1	protein-coding
959	chr9	86500001	86550000	+	0	NA	intron (NM_177208, intron 24 of 38)	intron (NM_177208, intron 24 of 38)	46842	NM_028352	109785	Mm.390201	NM_028352	ENSMUSG00000056131	Pgm3	2810473H05Rik|Agm1|BB187688|C77933|PAGM|Pgm-3	phosphoglucomutase 3	protein-coding
1667	chr7	76900001	76950000	+	0	NA	intron (NM_001199224, intron 22 of 22)	ORR1C2|LTR|ERVL-MaLR	695113	NM_001199224	244071	Mm.322829	NM_172902	ENSMUSG00000025754	Agbl1	Ccp4|D430020F16|EG244071|Nna1-l1	ATP/GTP binding protein-like 1	protein-coding
451	chr16	43750001	43800000	+	0	NA	intron (NM_007877, intron 1 of 6)	intron (NM_007877, intron 1 of 6)	12779	NM_007877	13490	Mm.439735	NM_007877	ENSMUSG00000022705	Drd3	D3R	dopamine receptor D3	protein-coding
1724	chr4	9500001	9550000	+	0	NA	intron (NM_001177849, intron 16 of 22)	Lx5c|LINE|L1	118717	NM_133723	65973	Mm.222206	NM_023066	ENSMUSG00000028207	Asph	2310005F16Rik|3110001L23Rik|AI848629|AW261690|AW561901|BAH|C79816|cI-37	aspartate-beta-hydroxylase	protein-coding
487	chr16	94250001	94300000	+	0	NA	intron (NM_139145, intron 2 of 10)	IAPLTR1a_Mm|LTR|ERVK	15291	NM_001360045	110948	Mm.30921	NM_139145	ENSMUSG00000040820	Hlcs	410I21.SP6|D16Jhu34	holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase)	protein-coding
762	chrX	85900001	85950000	+	0	NA	Intergenic	Intergenic	54727	NM_001163539	71398	Mm.185296	NM_001163539	ENSMUSG00000025058	5430427O19Rik	-	RIKEN cDNA 5430427O19 gene	protein-coding
811	chr11	22950001	23000000	+	0	NA	3' UTR (NM_011663, exon 1 of 1)	3' UTR (NM_011663, exon 1 of 1)	-2134	NM_001361661	17846	Mm.259903	NM_144514	ENSMUSG00000051355	Commd1	AI256843|Murr1|U2/Mu	COMM domain containing 1	protein-coding
1865	chr5	90350001	90400000	+	0	NA	Intergenic	Intergenic	8003	NR_045618	791294	Mm.30508	NR_045618	ENSMUSG00000054945	Gm9958	-	predicted gene 9958	ncRNA
866	chr11	103550001	103600000	+	0	NA	intron (NM_001033434, intron 7 of 13)	RMER4B|LTR|ERVK	39739	NM_001033434	380730	Mm.380214	NM_001033434	ENSMUSG00000034239	Gm884	LRRC37	predicted gene 884	protein-coding
1796	chr4	138750001	138800000	+	0	NA	promoter-TSS (NM_011109)	promoter-TSS (NM_011109)	-735	NM_001347230	18782	Mm.71913	NM_011109	ENSMUSG00000041202	Pla2g2d	GIID|GIID sPLA2|PLA2IID|Splash|mGIID|sPLA2-IID	phospholipase A2, group IID	protein-coding
697	chr2	163300001	163350000	+	0	NA	TTS (NM_001098799)	TTS (NM_001098799)	72973	NM_021566	59091	Mm.34459	NM_021566	ENSMUSG00000017817	Jph2	1110002E14Rik|JP-2|Jp2	junctophilin 2	protein-coding
1490	chr6	39300001	39350000	+	0	NA	Intergenic	RLTR10|LTR|ERVK	52435	NR_155076	72144	Mm.482167	NM_028123	ENSMUSG00000029924	Slc37a3	2610507O21Rik|AU044904	solute carrier family 37 (glycerol-3-phosphate transporter), member 3	protein-coding
1352	chr8	117700001	117750000	+	0	NA	intron (NM_008290, intron 1 of 4)	(GAAA)n|Simple_repeat|Simple_repeat	23054	NM_008290	15486	Mm.276466	NM_008290	ENSMUSG00000031844	Hsd17b2	AI194836|AI194967|AI255511	hydroxysteroid (17-beta) dehydrogenase 2	protein-coding
938	chr9	63100001	63150000	+	0	NA	Intergenic	(CA)n|Simple_repeat|Simple_repeat	21980	NM_172446	207667	Mm.36349	NM_172446	ENSMUSG00000022245	Skor1	AV273001|C230094B15Rik|Corl1|Lbxcor1	SKI family transcriptional corepressor 1	protein-coding
76	chr17	40100001	40150000	+	0	NA	Intergenic	L1Md_A|LINE|L1	83609	NM_031190	18663	Mm.717	NM_031190	ENSMUSG00000031233	Pgk2	Pgk-2|Tcp-2	phosphoglycerate kinase 2	protein-coding
1849	chr5	67400001	67450000	+	0	NA	intron (NM_001164806, intron 1 of 4)	intron (NM_001164806, intron 1 of 4)	2799	NM_001164806	666938	Mm.101339	NM_001164806	ENSMUSG00000092060	Bend4	D330027G24Rik|EG666938	BEN domain containing 4	protein-coding
1773	chr4	109150001	109200000	+	0	NA	intron (NM_001368727, intron 1 of 23)	RSINE1|SINE|B4	27272	NM_001346502	100273	Mm.366315	NM_133885	ENSMUSG00000028559	Osbpl9	2600011I06Rik|AU015843|Orp-9	oxysterol binding protein-like 9	protein-coding
111	chr17	84950001	85000000	+	0	NA	intron (NM_001159498, intron 2 of 7)	RMER16-int|LTR|ERVK	9975	NM_001159498	19043	Mm.249695	NM_011151	ENSMUSG00000061130	Ppm1b	PP2CB	protein phosphatase 1B, magnesium dependent, beta isoform	protein-coding
241	chr1	161700001	161750000	+	0	NA	Intergenic	L1VL4|LINE|L1	63495	NM_010177	14103	Mm.3355	NM_010177	ENSMUSG00000000817	Fasl	APT1LG1|CD178|CD95-L|CD95L|Fas-L|Faslg|Tnfsf6|Tnlg1a|gld	Fas ligand (TNF superfamily, member 6)	protein-coding
1301	chr8	26100001	26150000	+	0	NA	intron (NM_001357295, intron 3 of 7)	intron (NM_001357295, intron 3 of 7)	5375	NM_001357294	77733	Mm.291906	NM_029965	ENSMUSG00000013878	Rnf170	6720407G21Rik|AI481227	ring finger protein 170	protein-coding
1092	chr13	109900001	109950000	+	0	NA	intron (NM_011056, intron 8 of 16)	intron (NM_011056, intron 8 of 16)	21191	NR_035442	100316683		NR_035442	ENSMUSG00000084651	Mir1904	Mirn1904|mmu-mir-1904	microRNA 1904	ncRNA
1793	chr4	134700001	134750000	+	0	NA	Intergenic	Intergenic	-20710	NM_207237	230815	Mm.18905	NM_207237	ENSMUSG00000037306	Man1c1	AI593348	mannosidase, alpha, class 1C, member 1	protein-coding
332	chr18	82850001	82900000	+	0	NA	Intergenic	Intergenic	19103	NR_125720	73985	Mm.399211	NR_125720	ENSMUSG00000097738	4930445N18Rik	3010027C24Rik	RIKEN cDNA 4930445N18 gene	ncRNA
49	chr17	10400001	10450000	+	0	NA	intron (NM_027032, intron 4 of 4)	intron (NM_027032, intron 4 of 4)	-31216	NR_077239	319750	Mm.383485	NR_077237	ENSMUSG00000089633	A230009B12Rik	-	RIKEN cDNA A230009B12 gene	ncRNA
1644	chr7	38100001	38150000	+	0	NA	Intergenic	B4A|SINE|B4	-17510	NM_007633	12447	Mm.16110	NM_007633	ENSMUSG00000002068	Ccne1	AW538188|CycE1	cyclin E1	protein-coding
1280	chr3	142400001	142450000	+	0	NA	Intergenic	Intergenic	-29304	NM_001190855	56376	Mm.117709	NM_019808	ENSMUSG00000028273	Pdlim5	1110001A05Rik|AI987914|C87059|Enh|Enh1|Enh2|Enh3|LIM	PDZ and LIM domain 5	protein-coding
949	chr9	70550001	70600000	+	0	NA	intron (NM_025690, intron 8 of 20)	intron (NM_025690, intron 8 of 20)	32285	NM_025690	66660	Mm.22379	NM_025690	ENSMUSG00000032212	Sltm	5730455C01Rik|5730555F13Rik|9130215G10Rik|Met	SAFB-like, transcription modulator	protein-coding
705	chr2	166250001	166300000	+	0	NA	intron (NR_033467, intron 1 of 2)	intron (NR_033467, intron 1 of 2)	1092	NR_033467	670775	Mm.384326	NR_033467	ENSMUSG00000084840	Gm11468	-	predicted gene 11468	ncRNA
1045	chr13	52200001	52250000	+	0	NA	Intergenic	Intergenic	128259	NR_045061	74050	Mm.84860	NR_045061	ENSMUSG00000113211	4921525O09Rik	-	RIKEN cDNA 4921525O09 gene	ncRNA
1879	chr5	111250001	111300000	+	0	NA	intron (NM_001267622, intron 14 of 22)	intron (NM_001267622, intron 14 of 22)	-55697	NM_001359217	56305	Mm.200516	NM_019640	ENSMUSG00000050017	Pitpnb	PI-TP-beta	phosphatidylinositol transfer protein, beta	protein-coding
327	chr18	80700001	80750000	+	0	NA	Intergenic	B4|SINE|B4	-11929	NM_198429	18018	Mm.329560	NM_016791	ENSMUSG00000033016	Nfatc1	2210017P03Rik|AI449492|AV076380|NF-ATc|NFAT2|NFATc|Nfatcb	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1	protein-coding
457	chr16	50700001	50750000	+	0	NA	Intergenic	Intergenic	-2132	NR_105782	102466634		NR_105782	ENSMUSG00000098482	Mir6363	Gm28026|mmu-mir-6363	microRNA 6363	ncRNA
1451	chr10	95900001	95950000	+	0	NA	Intergenic	Intergenic	-15663	NM_001001932	216238	Mm.210035	NM_001001932	ENSMUSG00000036499	Eea1	A430109M19Rik|B230358H09Rik|ZFYVE2	early endosome antigen 1	protein-coding
481	chr16	90150001	90200000	+	0	NA	Intergenic	B2_Mm1a|SINE|B2	32763	NR_033476	100038709	Mm.484070	NR_033476		Gm10789	-	predicted gene 10789	ncRNA
1042	chr13	50750001	50800000	+	0	NA	Intergenic	Intergenic	-9752	NR_045364	71654	Mm.427318	NR_045364	ENSMUSG00000113652	4930518P08Rik	-	RIKEN cDNA 4930518P08 gene	ncRNA
108	chr17	79800001	79850000	+	0	NA	Intergenic	Intergenic	71123	NM_001357752	56298	Mm.175403	NM_019717	ENSMUSG00000059811	Atl2	2010110I21Rik|AA407293|AV334690|Aip-2|Arl6ip2	atlastin GTPase 2	protein-coding
1133	chr14	44650001	44700000	+	0	NA	Intergenic	IAPEy-int|LTR|ERVK	49987	NM_001162954	666744	Mm.387002	NM_001162954	ENSMUSG00000091923	Gm8267	EG666744	predicted gene 8267	protein-coding
93	chr17	56250001	56300000	+	0	NA	intron (NM_174989, intron 1 of 1)	B2_Mm1a|SINE|B2	1767	NM_174989	106759	Mm.203952	NM_174989	ENSMUSG00000047123	Ticam1	AW046014|AW547018|TICAM-1|TRIF	toll-like receptor adaptor molecule 1	protein-coding
1225	chr3	84800001	84850000	+	0	NA	intron (NM_001177773, intron 1 of 13)	intron (NM_001177773, intron 1 of 13)	9423	NM_001177773	50754	Mm.196475	NM_080428	ENSMUSG00000028086	Fbxw7	1110001A17Rik|AGO|Cdc4|Fbw7|Fbwd6|Fbx30|Fbxo30|Fbxw6|SEL-10	F-box and WD-40 domain protein 7	protein-coding
1804	chr4	146600001	146650000	+	0	NA	Intergenic	Intergenic	-78127	NR_045468	67524	Mm.444300	NR_045468	ENSMUSG00000086046	1700095A21Rik	-	RIKEN cDNA 1700095A21 gene	ncRNA
803	chr11	11750001	11800000	+	0	NA	Intergenic	Intergenic	33962	NM_001163359	60530	Mm.236114	NM_021891	ENSMUSG00000035455	Fignl1	-	fidgetin-like 1	protein-coding
878	chr11	110250001	110300000	+	0	NA	intron (NM_147219, intron 36 of 38)	RMER6BA|LTR|ERVK	-23224	NM_001166556	76184	Mm.159704	NM_147218	ENSMUSG00000044749	Abca6	6330565N06Rik	ATP-binding cassette, sub-family A (ABC1), member 6	protein-coding
1444	chr10	89600001	89650000	+	0	NA	Intergenic	Intergenic	-3751	NM_182959	216227	Mm.233921	NM_182959	ENSMUSG00000019935	Slc17a8	BC042593|Vglut3	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8	protein-coding
1296	chr8	14000001	14050000	+	0	NA	Intergenic	Charlie12|DNA|hAT-Charlie	26060	NR_131136	546036	Mm.31785	NR_131136	ENSMUSG00000110058	Gm5907	EG546036|Gm45519|Gm845	predicted gene 5907	ncRNA
